排名,标题,作者,播放量,点赞,弹幕,链接,搜索词
13,50集全！牧神记一口气看完！牧天尊迈出新手村，黄金宫副本开启！,爱做梦の小谭,911137,3810,1717,https://www.bilibili.com/video/BV1K2n3zVEEP,AI动画 玄幻
14,“和仙女‘意外邂逅’后，我觉醒了玄品灵根，却不知她就在身边？相伴十五年的清冷师姐，竟是我当年‘邂逅’的那个人？,浩然剧场,873899,10466,47,https://www.bilibili.com/video/BV1YJo1BxE8z,AI漫剧 修仙
15,全宗门都在偷听我这个杂役的心声,黔佳漫剧,753399,2687,0,https://www.bilibili.com/video/BV1tWdUB4Ers,AI漫剧 修仙
16,《修仙之从零开始》,史太郎呼呼,601327,3624,50,https://www.bilibili.com/video/BV1dXPiz4Eks,AI漫剧 修仙
17,“师父，你说人界是个怎样的世界啊？” 中式玄幻-【AI动画叙事影片】,御赐AI画师,592715,44776,446,https://www.bilibili.com/video/BV1DDNizQE9c,AI动画 玄幻
18,《一笼镇乾坤》第四集|我明明挥挥手能把修仙大能轻易打跑，却只能在十字街头卖点包子水饺,阿林动漫_,574151,2905,10,https://www.bilibili.com/video/BV1Ca7Z6EELi,AI漫剧 修仙
19,末法时代摆摊招美女，一晚一枚灵石，美女越多修为越强！,乘壹说书,572074,3899,184,https://www.bilibili.com/video/BV14hQGB3ETc,AI漫剧 修仙
20,末法时代摆摊招美女，一晚一枚灵石，美女越多修为越强！,乘壹说书,572074,3899,184,https://www.bilibili.com/video/BV14hQGB3ETc,AI动画 玄幻
21,百岁老人大限降至，竟觉醒出传说中的天灵根,小羊漫馆,517367,1167,0,https://www.bilibili.com/video/BV1tkDWBzETq,AI动画 玄幻
22,【牧神记】一口气看完！高分暗黑玄幻动画！大墟少年成神之路！,爱做梦の小谭,391800,1758,492,https://www.bilibili.com/video/BV1KekHYEEgH,AI动画 玄幻
23,“师父，开封下面真的有鬼市吗？” 玄幻世界,御赐AI画师,387114,23068,180,https://www.bilibili.com/video/BV1P57kzREXk,AI动画 玄幻
24,原创AI漫剧《恶仙》 第二回：诸天倾塌妖门开，万恶噬生炼狱来,众乐乐漫剧场,361057,21474,776,https://www.bilibili.com/video/BV18KAhzbE7C,AI动画 玄幻
25,12生肖老魔，看后大悟，老鼠能成第一是有点东西的,AI疯人院,277618,7575,121,https://www.bilibili.com/video/BV1Xv421v7Ux,AI动画 玄幻
26,【绯红回响】请问道友：遇到雷劫会怎样？【UP动画】,赤鸢与白狐,234198,15747,410,https://www.bilibili.com/video/BV1avGA6FEVj,AI动画 玄幻
27,AI漫剧被上传到海外，搞得洋冬瓜疯狂上头走不动道! #国漫 #凡人修仙传 #一斩苍穹定档0728 #万妖图录传 #AI漫剧,啊哦呃西,231050,3998,56,https://www.bilibili.com/video/BV18DNX62EBg,AI动画 玄幻
28,【绯红回响】谁能想到，两年前她还只是柔弱小师妹【UP动画】,赤鸢与白狐,230324,15104,375,https://www.bilibili.com/video/BV1Nq3s65E1N,AI动画 玄幻
29,“我希望能创造出一片万族共存的天地” 玄幻世界,御赐AI画师,215057,9189,293,https://www.bilibili.com/video/BV15sJNzgERE,AI动画 玄幻
30,修仙者VS大巫师,仙尊本尊AI,201168,8036,340,https://www.bilibili.com/video/BV1bT6aBuEXg,AI动画 玄幻
