排名,标题,作者,播放量,点赞,弹幕,链接,搜索词
27,12生肖老魔，看后大悟，老鼠能成第一是有点东西的,AI疯人院,277639,7575,121,https://www.bilibili.com/video/BV1Xv421v7Ux,AI动画 玄幻
28,AI修仙｜“天上白玉京”,纠结的柠檬君,246734,7500,240,https://www.bilibili.com/video/BV1HVUCBVEcd,AI动画 仙侠
29,【绯红回响】请问道友：遇到雷劫会怎样？【UP动画】,赤鸢与白狐,236457,15786,411,https://www.bilibili.com/video/BV1avGA6FEVj,AI动画 玄幻
30,【绯红回响】谁能想到，两年前她还只是柔弱小师妹【UP动画】,赤鸢与白狐,233147,15138,375,https://www.bilibili.com/video/BV1Nq3s65E1N,AI动画 仙侠
31,【绯红回响】谁能想到，两年前她还只是柔弱小师妹【UP动画】,赤鸢与白狐,233147,15138,375,https://www.bilibili.com/video/BV1Nq3s65E1N,AI动画 玄幻
32,AI漫剧被上传到海外，搞得洋冬瓜疯狂上头走不动道! #国漫 #凡人修仙传 #一斩苍穹定档0728 #万妖图录传 #AI漫剧,啊哦呃西,231723,4000,56,https://www.bilibili.com/video/BV18DNX62EBg,AI动画 玄幻
33,“我希望能创造出一片万族共存的天地” 玄幻世界,御赐AI画师,215318,9196,293,https://www.bilibili.com/video/BV15sJNzgERE,AI动画 玄幻
34,全能Ai 仙侠副本20,只只说动漫,201963,456,0,https://www.bilibili.com/video/BV1qA411R72W,AI动画 仙侠
35,修仙者VS大巫师,仙尊本尊AI,201265,8036,341,https://www.bilibili.com/video/BV1bT6aBuEXg,AI动画 玄幻
36,《凡人修仙传》第三季杨洋版韩立结婴，影视级自制AI动画，,风行映画VFX-AI,189684,5845,188,https://www.bilibili.com/video/BV1FmpQzQE4f,AI动画 仙侠
37,以彼之道还施彼身 全能Ai仙侠副本21,只只说动漫,103517,256,0,https://www.bilibili.com/video/BV1vY411X7g2,AI动画 仙侠
38,外国版凡人修仙传！黄枫谷！,姚瑶白白,100762,1728,205,https://www.bilibili.com/video/BV1yMYyzhEpe,AI动画 仙侠
39,“师父，人间烟火真能抚平修行的孤寂吗？” 东方幻想,御赐AI画师,84326,8098,38,https://www.bilibili.com/video/BV1hujB6BE1K,AI动画 仙侠
40,《我是修仙世界里的NPC》楔子5,饺子先生NPC,71803,3518,32,https://www.bilibili.com/video/BV1nPhAzKE8c,AI动画 仙侠
41,八荒曲：永宁州篇丨第一集丨鬼谷八荒同人动画丨【B站AI创作大赛-开放赛道】,L大叔与猫,66897,4278,592,https://www.bilibili.com/video/BV1ucFbzLEgF,AI动画 仙侠
42,外国版凡人修仙！玄骨上人！,姚瑶白白,66631,694,112,https://www.bilibili.com/video/BV1ptYXzDEwt,AI动画 仙侠
43,【MBTI群像动画】仙侠篇《云隐录》——第一集｜｜【B站AI创作大赛-开放赛道】,青瓜蛋丶,66138,2790,145,https://www.bilibili.com/video/BV15Pr9ByEuy,AI动画 仙侠
44,原创仙侠动画｜《老奴魂  霓裳躯》第一集 夺舍圣女 褪凡入仙,宋玉的小挂件,65788,696,20,https://www.bilibili.com/video/BV1Q6cqzCEAK,AI动画 仙侠
45,这家伙 究竟何方神圣,夏雪为萤,64521,2133,191,https://www.bilibili.com/video/BV1AjvQBTE4W,AI动画 仙侠
